season,hour,scenario,value,probability
Summer,12,84,0.22518581698118117,0.009521503085574623
Summer,12,85,0.2255994665593714,0.009507470330159746
Summer,12,86,0.22601311613756164,0.009493446597069992
Summer,12,87,0.22642676571575188,0.009479431910235148
Summer,12,88,0.2268404152939421,0.009465426293424953
Summer,12,89,0.22725406487213234,0.00945142977025005
Summer,12,90,0.22766771445032258,0.009437442364163115
Summer,12,91,0.22808136402851278,0.009423464098459776
Summer,12,92,0.22849501360670302,0.009409494996279752
Summer,12,93,0.22890866318489325,0.00939553508060774
Summer,12,94,0.22932231276308349,0.009381584374274485
Summer,12,95,0.22973596234127372,0.009367642899957751
Summer,12,96,0.23014961191946395,0.009353710680183312
Summer,12,97,0.23056326149765416,0.009339787737325914
Summer,12,98,0.2309769110758444,0.009325874093610232
Summer,12,99,0.23139056065403463,0.009311969771111853
Summer,12,100,0.23180421023222486,0.00929807479175821
Summer,13,1,0.18915212617056534,0.010724429823447417
Summer,13,2,0.1895658132846393,0.010709514886119462
Summer,13,3,0.1899795003987133,0.010694607775997142
Summer,13,4,0.19039318751278728,0.010679708528095999
Summer,13,5,0.19080687462686127,0.010664817177177724
Summer,13,6,0.19122056174093524,0.010649933757752125
Summer,13,7,0.19163424885500924,0.010635058304079174
Summer,13,8,0.1920479359690832,0.010620190850170921
Summer,13,9,0.19246162308315717,0.010605331429793476
Summer,13,10,0.19287531019723117,0.010590480076468912
Summer,13,11,0.19328899731130514,0.010575636823477189
Summer,13,12,0.19370268442537913,0.010560801703858064
Summer,13,13,0.1941163715394531,0.010545974750412898
Summer,13,14,0.19453005865352707,0.0105311559957066
Summer,13,15,0.19494374576760107,0.010516345472069361
Summer,13,16,0.19535743288167504,0.010501543211598558
Summer,13,17,0.19577111999574903,0.010486749246160467
Summer,13,18,0.196184807109823,0.01047196360739211
Summer,13,19,0.196598494223897,0.010457186326702981
Summer,13,20,0.19701218133797097,0.010442417435276812
Summer,13,21,0.19742586845204496,0.010427656964073256
Summer,13,22,0.19783955556611893,0.010412904943829645
Summer,13,23,0.1982532426801929,0.010398161405062672
Summer,13,24,0.1986669297942669,0.010383426378070021
Summer,13,25,0.19908061690834086,0.010368699892932095
Summer,13,26,0.19949430402241486,0.010353981979513604
Summer,13,27,0.19990799113648883,0.010339272667465215
Summer,13,28,0.2003216782505628,0.010324571986225174
Summer,13,29,0.2007353653646368,0.010309879965020868
Summer,13,30,0.20114905247871076,0.010295196632870443
Summer,13,31,0.20156273959278476,0.010280522018584332
Summer,13,32,0.20197642670685872,0.010265856150766828
Summer,13,33,0.20239011382093272,0.010251199057817609
Summer,13,34,0.2028038009350067,0.010236550767933266
Summer,13,35,0.20321748804908066,0.010221911309108789
Summer,13,36,0.20363117516315465,0.010207280709139082
Summer,13,37,0.20404486227722862,0.010192658995620404
Summer,13,38,0.20445854939130262,0.010178046195951897
Summer,13,39,0.2048722365053766,0.01016344233733693
Summer,13,40,0.20528592361945058,0.010148847446784645
Summer,13,41,0.20569961073352455,0.010134261551111303
Summer,13,42,0.20611329784759852,0.0101196846769417
Summer,13,43,0.20652698496167252,0.010105116850710598
Summer,13,44,0.20694067207574648,0.010090558098664085
Summer,13,45,0.20735435918982048,0.010076008446860905
Summer,13,46,0.20776804630389445,0.010061467921173893
Summer,13,47,0.20818173341796842,0.010046936547291229
Summer,13,48,0.2085954205320424,0.010032414350717847
Summer,13,49,0.20900910764611638,0.01001790135677668
Summer,13,50,0.20942279476019038,0.010003397590610013
Summer,13,51,0.20983648187426435,0.009988903077180776
Summer,13,52,0.21025016898833834,0.009974417841273798
Summer,13,53,0.2106638561024123,0.009959941907497088
Summer,13,54,0.2110775432164863,0.00994547530028309
Summer,13,55,0.21149123033056028,0.009931018043889949
Summer,13,56,0.21190491744463424,0.009916570162402681
Summer,13,57,0.21231860455870824,0.00990213167973451
Summer,13,58,0.2127322916727822,0.009887702619627936
Summer,13,59,0.2131459787868562,0.009873283005656087
Summer,13,60,0.21355966590093017,0.009858872861223758
Summer,13,61,0.21397335301500414,0.009844472209568729
Summer,13,62,0.21438704012907814,0.009830081073762814
Summer,13,63,0.2148007272431521,0.009815699476713102
Summer,13,64,0.2152144143572261,0.009801327441163058
Summer,13,65,0.21562810147130007,0.009786964989693689
Summer,13,66,0.21604178858537404,0.009772612144724633
Summer,13,67,0.21645547569944804,0.009758268928515326
Summer,13,68,0.216869162813522,0.009743935363166053
Summer,13,69,0.217282849927596,0.00972961147061909
Summer,13,70,0.21769653704166997,0.009715297272659752
Summer,13,71,0.21811022415574396,0.009700992790917509
Summer,13,72,0.21852391126981793,0.009686698046867014
Summer,13,73,0.21893759838389193,0.00967241306182919
Summer,13,74,0.2193512854979659,0.009658137856972263
Summer,13,75,0.21976497261203987,0.009643872453312803
Summer,13,76,0.22017865972611386,0.00962961687171675
Summer,13,77,0.22059234684018783,0.009615371132900452
Summer,13,78,0.22100603395426183,0.009601135257431658
Summer,13,79,0.2214197210683358,0.009586909265730525
Summer,13,80,0.22183340818240976,0.009572693178070604
Summer,13,81,0.22224709529648376,0.009558487014579859
Summer,13,82,0.22266078241055773,0.0095442907952416
Summer,13,83,0.22307446952463172,0.009530104539895468
Summer,13,84,0.2234881566387057,0.009515928268238405
Summer,13,85,0.22390184375277966,0.009501761999825609
Summer,13,86,0.22431553086685366,0.009487605754071432
Summer,13,87,0.22472921798092765,0.009473459550250383
Summer,13,88,0.22514290509500162,0.00945932340749799
Summer,13,89,0.2255565922090756,0.009445197344811753
Summer,13,90,0.2259702793231496,0.009431081381052076
Summer,13,91,0.22638396643722355,0.009416975534943124
Summer,13,92,0.22679765355129755,0.009402879825073727
Summer,13,93,0.22721134066537152,0.009388794269898307
Summer,13,94,0.2276250277794455,0.009374718887737712
Summer,13,95,0.22803871489351948,0.009360653696780094
Summer,13,96,0.22845240200759345,0.00934659871508182
Summer,13,97,0.22886608912166745,0.009332553960568264
Summer,13,98,0.22927977623574142,0.009318519451034702
Summer,13,99,0.22969346334981539,0.009304495204147174
Summer,13,100,0.23010715046388938,0.009290481237443226
Summer,14,1,0.18539876659904375,0.010734790306475334
Summer,14,2,0.18580641874727358,0.010719642649464081
Summer,14,3,0.18621407089550343,0.010704503557639387
Summer,14,4,0.18662172304373326,0.010689373065186478
Summer,14,5,0.18702937519196308,0.01067425120603409
Summer,14,6,0.18743702734019294,0.010659138013856515
Summer,14,7,0.18784467948842276,0.010644033522075635
Summer,14,8,0.1882523316366526,0.010628937763862912
Summer,14,9,0.18865998378488244,0.010613850772141378
Summer,14,10,0.18906763593311227,0.0105987725795876
Summer,14,11,0.1894752880813421,0.01058370321863361
Summer,14,12,0.18988294022957194,0.01056864272146884
Summer,14,13,0.19029059237780177,0.010553591120042002
Summer,14,14,0.1906982445260316,0.01053854844606302
Summer,14,15,0.19110589667426145,0.010523514731004822
Summer,14,16,0.19151354882249128,0.010508490006105245
Summer,14,17,0.1919212009707211,0.010493474302368855
Summer,14,18,0.19232885311895095,0.010478467650568712
Summer,14,19,0.19273650526718078,0.010463470081248209
Summer,14,20,0.1931441574154106,0.010448481624722826
Summer,14,21,0.19355180956364046,0.010433502311081883
Summer,14,22,0.19395946171187028,0.010418532170190288
Summer,14,23,0.1943671138601001,0.010403571231690221
Summer,14,24,0.19477476600832996,0.010388619525002902
Summer,14,25,0.1951824181565598,0.010373677079330214
Summer,14,26,0.19559007030478961,0.010358743923656401
Summer,14,27,0.19599772245301947,0.010343820086749755
Summer,14,28,0.1964053746012493,0.01032890559716416
Summer,14,29,0.19681302674947912,0.010314000483240823
Summer,14,30,0.19722067889770897,0.010299104773109791
Summer,14,31,0.1976283310459388,0.010284218494691594
Summer,14,32,0.19803598319416862,0.010269341675698814
Summer,14,33,0.19844363534239848,0.010254474343637595
Summer,14,34,0.1988512874906283,0.010239616525809266
Summer,14,35,0.19925893963885813,0.010224768249311792
Summer,14,36,0.19966659178708798,0.010209929541041347
Summer,14,37,0.2000742439353178,0.010195100427693792
Summer,14,38,0.20048189608354763,0.010180280935766131
Summer,14,39,0.2008895482317775,0.010165471091558041
Summer,14,40,0.2012972003800073,0.010150670921173291
Summer,14,41,0.20170485252823714,0.010135880450521164
