season,hour,scenario,value,probability
Winter,3,84,0.41543243414684,0.009557623055030974
Winter,3,85,0.41665360764410364,0.009543569097892354
Winter,3,86,0.4178747811413673,0.009529488700161428
Winter,3,87,0.4190959546386309,0.00951538194587727
Winter,3,88,0.4203171281358945,0.009501248918266961
Winter,3,89,0.42153830163315814,0.009487089699753499
Winter,3,90,0.4227594751304218,0.009472904371963594
Winter,3,91,0.42398064862768536,0.009458693015735362
Winter,3,92,0.425201822124949,0.00944445571112584
Winter,3,93,0.42642299562221264,0.009430192537418483
Winter,3,94,0.4276441691194762,0.009415903573130486
Winter,3,95,0.42886534261673986,0.009401588896020004
Winter,3,96,0.4300865161140035,0.009387248583093293
Winter,3,97,0.43130768961126714,0.009372882710611728
Winter,3,98,0.4325288631085308,0.009358491354098704
Winter,3,99,0.43375003660579436,0.009344074588346477
Winter,3,100,0.434971210103058,0.009329632487422862
Winter,4,1,0.3147079310865752,0.01061426177930321
Winter,4,2,0.3159233821802683,0.010603036562999909
Winter,4,3,0.3171388332739614,0.010591770729286812
Winter,4,4,0.3183542843676545,0.010580464495359604
Winter,4,5,0.31956973546134765,0.01056911807606491
Winter,4,6,0.32078518655504074,0.010557731683933346
Winter,4,7,0.3220006376487339,0.010546305529211859
Winter,4,8,0.32321608874242697,0.01053483981989558
Winter,4,9,0.32443153983612005,0.010523334761759047
Winter,4,10,0.3256469909298132,0.010511790558386913
Winter,4,11,0.3268624420235063,0.010500207411204016
Winter,4,12,0.3280778931171994,0.010488585519505034
Winter,4,13,0.3292933442108925,0.010476925080483505
Winter,4,14,0.33050879530458566,0.010465226289260367
Winter,4,15,0.33172424639827874,0.010453489338912037
Winter,4,16,0.33293969749197183,0.010441714420497919
Winter,4,17,0.334155148585665,0.010429901723087503
Winter,4,18,0.33537059967935806,0.010418051433786912
Winter,4,19,0.3365860507730512,0.010406163737765088
Winter,4,20,0.3378015018667443,0.010394238818279382
Winter,4,21,0.33901695296043743,0.010382276856700881
Winter,4,22,0.3402324040541305,0.010370278032539109
Winter,4,23,0.34144785514782366,0.01035824252346644
Winter,4,24,0.34266330624151675,0.01034617050534207
Winter,4,25,0.34387875733520984,0.010334062152235476
Winter,4,26,0.345094208428903,0.01032191763644963
Winter,4,27,0.34630965952259607,0.010309737128543727
Winter,4,28,0.3475251106162892,0.0102975207973555
Winter,4,29,0.3487405617099823,0.010285268810023264
Winter,4,30,0.34995601280367544,0.01027298133200752
Winter,4,31,0.35117146389736853,0.010260658527112141
Winter,4,32,0.3523869149910617,0.01024830055750537
Winter,4,33,0.35360236608475476,0.010235907583740303
Winter,4,34,0.35481781717844785,0.0102234797647751
Winter,4,35,0.356033268272141,0.010211017257992895
Winter,4,36,0.3572487193658341,0.010198520219221298
Winter,4,37,0.3584641704595272,0.01018598880275166
Winter,4,38,0.3596796215532203,0.010173423161357952
Winter,4,39,0.36089507264691345,0.01016082344631539
Winter,4,40,0.36211052374060654,0.010148189807418703
Winter,4,41,0.3633259748342996,0.010135522393000187
Winter,4,42,0.36454142592799277,0.010122821349947334
Winter,4,43,0.36575687702168586,0.010110086823720343
Winter,4,44,0.366972328115379,0.010097318958369211
Winter,4,45,0.3681877792090721,0.010084517896550592
Winter,4,46,0.36940323030276523,0.010071683779544443
Winter,4,47,0.3706186813964583,0.010058816747270322
Winter,4,48,0.3718341324901514,0.010045916938303456
Winter,4,49,0.37304958358384455,0.010032984489890597
Winter,4,50,0.37426503467753763,0.010020019537965559
Winter,4,51,0.3754804857712308,0.010007022217164544
Winter,4,52,0.37669593686492386,0.009993992660841243
Winter,4,53,0.377911387958617,0.009980931001081652
Winter,4,54,0.3791268390523101,0.009967837368718717
Winter,4,55,0.3803422901460032,0.009954711893346709
Winter,4,56,0.3815577412396963,0.009941554703335362
Winter,4,57,0.3827731923333894,0.009928365925843851
Winter,4,58,0.38398864342708255,0.009915145686834508
Winter,4,59,0.38520409452077564,0.009901894111086312
Winter,4,60,0.3864195456144688,0.009888611322208224
Winter,4,61,0.38763499670816187,0.00987529744265229
Winter,4,62,0.38885044780185496,0.009861952593726513
Winter,4,63,0.3900658988955481,0.009848576895607596
Winter,4,64,0.3912813499892412,0.009835170467353422
Winter,4,65,0.39249680108293433,0.009821733426915391
Winter,4,66,0.3937122521766274,0.009808265891150556
Winter,4,67,0.39492770327032056,0.009794767975833564
Winter,4,68,0.39614315436401365,0.009781239795668422
Winter,4,69,0.39735860545770674,0.00976768146430011
Winter,4,70,0.3985740565513999,0.009754093094325992
Winter,4,71,0.39978950764509297,0.009740474797307042
Winter,4,72,0.4010049587387861,0.009726826683778979
Winter,4,73,0.4022204098324792,0.009713148863263098
Winter,4,74,0.40343586092617234,0.009699441444277108
Winter,4,75,0.40465131201986543,0.009685704534345675
Winter,4,76,0.4058667631135585,0.009671938240010865
Winter,4,77,0.40708221420725166,0.009658142666842432
Winter,4,78,0.4082976653009448,0.00964431791944796
Winter,4,79,0.4095131163946379,0.009630464101482803
Winter,4,80,0.410728567488331,0.009616581315659973
Winter,4,81,0.4119440185820241,0.009602669663759793
Winter,4,82,0.4131594696757172,0.009588729246639453
Winter,4,83,0.4143749207694103,0.009574760164242423
Winter,4,84,0.41559037186310344,0.009560762515607724
Winter,4,85,0.4168058229567966,0.009546736398879072
Winter,4,86,0.41802127405048967,0.009532681911313864
Winter,4,87,0.41923672514418275,0.009518599149292059
Winter,4,88,0.4204521762378759,0.009504488208324943
Winter,4,89,0.421667627331569,0.00949034918306373
Winter,4,90,0.42288307842526207,0.009476182167308026
Winter,4,91,0.4240985295189552,0.009461987254014276
Winter,4,92,0.42531398061264836,0.00944776453530397
Winter,4,93,0.42652943170634144,0.009433514102471754
Winter,4,94,0.42774488280003453,0.009419236045993495
Winter,4,95,0.4289603338937277,0.009404930455534163
Winter,4,96,0.43017578498742076,0.009390597419955616
Winter,4,97,0.43139123608111385,0.009376237027324295
Winter,4,98,0.432606687174807,0.009361849364918767
Winter,4,99,0.43382213826850013,0.009347434519237217
Winter,4,100,0.4350375893621932,0.009332992576004794
Winter,5,1,0.3172223088277985,0.010603465525385578
Winter,5,2,0.3184481446605342,0.010592398919133274
Winter,5,3,0.31967398049326995,0.010581293999419528
Winter,5,4,0.32089981632600567,0.010570150960953388
Winter,5,5,0.3221256521587414,0.010558969996262036
Winter,5,6,0.32335148799147717,0.010547751295721271
